"","lon","lat","osm_id","code","fclass","name"
"5111",76.2871686,32.4621367,"773394107",2082,"school","Government Primary School, Kundi"
"5112",76.5434688,32.3365412,"773398582",2082,"school","Himalayan Public School"
"5113",76.5459635,32.3354768,"773398583",2082,"school","Adarsh Adhunik School"
"5168",76.3153341,32.7081136,"774228961",2082,"school","Government Primary School, Kalprai"
"5172",76.1484187,32.8352151,"774318305",2082,"school","Government Senior Secondary School, Teesa"
"5194",75.7962348,11.2219211,"775944295",2082,"school","Kannanchery school"
"5196",75.7998611,11.2266146,"775947102",2082,"school","Govt. UP School, Thiruvannur"
"5199",75.785459,11.2342702,"775949136",2082,"school","AWH Special College and Hostel"
"5200",75.7958338,11.2189637,"775949138",2082,"school","Ramakrishna Mission LP School"
"5204",75.6927976,30.7474436,"778367125",2082,"school","Shaheed Kartar Singh Sarabha International Public School"
"5206",75.7743627,11.2533006,"778837190",2082,"school","St.Antony's A U P School for Boys."
"5208",75.7714937,11.2531169,"778837196",2082,"school","Gujarathi Vidyalaya"
"5209",75.7748733,11.2569366,"778837199",2082,"school","St.Joseph's Junior School"
"5210",75.7735236,11.2528674,"778837211",2082,"school","St.Joseph's Boys Higher SecondarySchool"
"5212",75.7751201,11.2645547,"778845459",2082,"school","Providence Girls High School"
"5230",75.9607658,30.8041751,"781584640",2082,"school","Primary School Dugri"
"5233",75.95211,30.8021392,"781608820",2082,"school","Kalgidhar Academi Dugri"
"5256",80.1385987,17.2579761,"789200791",2082,"school","Montessori High"
"5262",80.1420511,17.2525475,"789315130",2082,"school","Ricob Bazar Govt. High School"
"5268",80.1692492,17.071916,"791092927",2082,"school","ZPHS, Timminenipalem"
"5275",80.1545878,17.2176523,"791252955",2082,"school","Babymoon"
"5278",80.1970854,17.0943014,"791293176",2082,"school","UPS Tirumulapuram"
"5285",76.0171088,10.6434551,"793931007",2082,"school","sacred heart convent l.p. school"
"5291",80.1499703,17.2338845,"798935456",2082,"school","Lumbini"
"5294",80.1527203,17.2347161,"798935503",2082,"school","Govt Primary"
"5296",75.8701039,30.8746619,"800019818",2082,"school","Harkrishan Public School"
"5300",80.1413282,17.2435678,"801049894",2082,"school","Khazipura High"
