"","lon","lat","osm_id","code","fclass","name"
"8677",76.8348601,31.6318897,"1195234854",2001,"police",NA
"8727",80.1073612,17.2441946,"1202897823",2001,"police","Khammam Rural"
"8928",76.7264019,8.734148,"1237552693",2001,"police","Varkala Police Station"
"8957",72.8328893,18.9444479,"1241711502",2001,"police","Mumbai Police HQ"
"8982",76.1541306,15.3518069,"1242837996",2001,"police",NA
"8984",76.1544049,15.3526763,"1242857508",2001,"police","SI office"
"9043",74.027719,30.4073843,"1248415461",2001,"police","City Police Station"
"9297",73.0337885,26.2655112,"1296894873",2001,"police","Police Station"
"9331",77.5896244,13.0386192,"1299725537",2001,"police","Hebbal Police Station"
"9344",72.8323654,18.9675282,"1301593213",2001,"police",NA
"9424",76.7551794,9.5657383,"1312069881",2001,"police","Ponkunnam Police Station"
"9446",80.2060352,12.9651635,"1315141190",2001,"police","Police booth"
"9477",76.3517004,30.8120438,"1323198250",2001,"police","POLICE STATION KHUMANO"
"9478",76.541375,30.780368,"1323201144",2001,"police","POLICE STATION GHARUAN"
"9492",75.6749604,30.8461126,"1323317770",2001,"police","Police Station"
"9623",74.2573519,30.6079477,"1331290010",2001,"police","Police station"
"9630",77.5628652,12.905196,"1331929349",2001,"police","Kumaraswamy Layout Police Station"
"9664",72.8243459,18.9302617,"1332582403",2001,"police",NA
"9719",74.6130643,30.9469494,"1335996430",2001,"police","Sadar Police Station Fzr City"
"9765",79.5436617,17.9958469,"1339381742",2001,"police","Subedari Police Station"
"9790",79.5686364,18.0070039,"1339844091",2001,"police","Hanamkonda Police Station"
"9845",74.6134071,30.9268318,"1344661073",2001,"police","D.C.Office"
"9847",74.6134744,30.9279094,"1344665294",2001,"police","main gate D.C.office"
"9895",74.6275385,30.9286212,"1345560504",2001,"police","Sadar Police Station Ferozepur Cantt"
"9904",74.6228989,30.9373245,"1345634214",2001,"police","Police chowki Basti tainkan wali"
"9924",79.0196213,28.7817423,"1345923139",2001,"police","Civil Lines Police Station, Rampur"
"10064",77.3270651,28.6421878,"1355995275",2001,"police","Police Post Kaushambi, Police Station Indirapuram"
"10100",75.9788712,30.8683606,"1357430329",2001,"police","Police station"
"10173",75.8223977,31.3776279,"1369640015",2001,"police","police station mehtiana"
"10262",74.2235288,16.6945019,"1375555224",2001,"police","Juna Rajawada Police Station"
"10379",80.2771688,13.1244932,"1391252125",2001,"police",NA
